crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
1104,226,afternoon,0,93.8499,Urban,7,0,3.7515050000000008
1713,133,morning,2,94.5347,Rural,4,1,3.2942649999999984
1988,364,afternoon,1,91.9625,Suburban,7,5,2.6858750000000002
405,267,afternoon,1,94.9893,Rural,6,4,4.311535
713,320,night,0,91.8589,Urban,7,1,4.054055
1699,301,morning,1,83.7154,Suburban,6,2,3.513229999999999
438,209,night,1,83.4567,Suburban,7,1,4.971165
1796,179,night,1,93.7333,Rural,1,5,3.1593350000000004
1584,55,night,0,88.9279,Urban,6,3,3.859605000000001
395,357,night,0,91.5217,Suburban,4,3,4.314915
67,296,morning,0,85.8049,Rural,4,4,5.050754999999999
2,253,night,2,82.7871,Urban,0,5,5.352644999999999
401,11,night,0,88.7083,Urban,0,0,5.141585
165,474,morning,4,77.188,Rural,0,1,5.0276
160,18,morning,2,69.0074,Rural,0,3,6.35363
241,28,morning,3,86.6989,Urban,3,2,5.368055000000001
332,336,evening,1,77.9449,Urban,0,2,5.098754999999999
1636,249,afternoon,1,83.6366,Urban,1,3,3.68417
876,4,evening,1,88.5573,Rural,5,0,4.688135000000002
1455,361,night,2,73.1981,Rural,3,0,4.163095
736,160,night,2,84.5936,Rural,5,5,4.714319999999999
1599,23,night,3,77.4936,Urban,7,2,4.480320000000001
108,420,evening,2,91.2253,Suburban,1,1,4.490734999999999
1760,399,afternoon,0,95.6177,Urban,7,2,2.6611149999999997
1485,396,evening,4,87.5848,Suburban,0,0,3.3437600000000005
1641,182,afternoon,4,68.6858,Urban,4,1,4.56071
747,385,morning,2,92.7032,Rural,3,4,3.8478400000000006
685,215,evening,2,76.7513,Rural,3,0,5.047435
1698,16,evening,0,90.1233,Urban,2,2,3.7638349999999994
1162,414,evening,0,93.4562,Suburban,3,1,3.3371900000000014
1840,373,morning,3,86.3526,Rural,1,0,3.0963699999999994
568,386,evening,3,82.4719,Suburban,0,2,4.536404999999999
1637,472,afternoon,4,74.5259,Rural,5,4,3.6927049999999997
845,448,evening,2,68.0241,Rural,0,5,4.857794999999998
197,410,night,0,69.314,Rural,2,4,5.5173000000000005
1411,485,morning,2,91.4605,Rural,0,5,3.0459750000000003
1648,177,morning,2,73.0175,Rural,1,1,4.347125
330,103,morning,0,81.9043,Rural,7,0,5.368785
1217,387,evening,3,73.544,Urban,5,0,4.3318
476,195,afternoon,1,68.9811,Suburban,3,3,5.684944999999999
1996,233,evening,2,89.7633,Urban,5,3,3.049834999999999
164,383,night,0,73.5567,Suburban,2,1,5.392165
1909,46,night,0,93.3461,Urban,2,5,3.331694999999999
1532,196,night,0,85.5482,Rural,6,5,3.798590000000001
1571,323,afternoon,0,87.9503,Rural,7,4,3.385485
775,71,night,4,95.2425,Rural,2,4,4.320875
1527,407,night,1,92.687,Suburban,0,2,3.0246499999999985
689,267,night,2,83.7819,Suburban,0,0,4.587904999999999
501,288,morning,4,86.0868,Suburban,3,3,4.61866
1187,11,morning,0,69.6488,Suburban,6,1,5.30856
212,141,evening,1,86.9091,Rural,3,5,5.160545
1447,401,evening,4,71.3545,Urban,2,2,4.183275000000001
1247,320,evening,1,82.2135,Suburban,5,0,4.002325
397,224,evening,2,93.7713,Rural,4,3,4.466435
154,246,morning,0,92.262,Urban,4,0,4.740899999999999
1566,329,morning,2,92.2837,Rural,0,5,3.161814999999999
1584,351,afternoon,1,69.0761,Urban,1,5,4.260195
1370,320,night,4,73.5235,Suburban,7,3,4.313825
1966,106,night,4,91.7492,Suburban,6,2,3.234540000000001
1516,433,morning,4,88.8618,Suburban,0,3,3.1749099999999997
826,221,afternoon,4,87.8649,Rural,7,4,4.338754999999999
826,332,night,3,75.8087,Rural,0,5,4.719564999999999
778,352,morning,3,77.8474,Rural,5,0,4.625629999999999
687,132,morning,4,92.6565,Rural,5,2,4.416175000000002
287,15,evening,3,96.8984,Rural,4,5,4.83808
772,265,afternoon,1,96.1285,Urban,1,0,3.8915749999999996
557,379,night,1,95.782,Rural,4,1,3.8958999999999984
320,141,night,2,82.6866,Urban,2,4,5.263669999999999
866,299,morning,2,75.0037,Urban,5,0,4.7858149999999995
974,342,night,2,81.6527,Suburban,3,2,4.259365000000001
1058,488,night,1,87.8321,Urban,2,5,3.574395
919,60,afternoon,4,73.6519,Urban,7,3,5.278405
851,238,evening,4,89.0947,Suburban,6,5,4.218265
436,304,evening,1,76.1226,Rural,3,4,5.149869999999999
1430,57,afternoon,1,78.9573,Urban,1,2,4.508134999999999
752,190,evening,4,88.5754,Rural,6,1,4.4392299999999985
1030,461,morning,3,78.7424,Rural,0,0,4.11088
56,171,evening,2,68.7346,Rural,6,0,6.16527
420,298,evening,4,83.6542,Suburban,5,2,4.80129
1376,407,night,0,75.0402,Suburban,0,5,4.05799
1796,134,afternoon,3,95.5795,Suburban,1,1,3.157025000000001
1200,283,evening,4,91.902,Suburban,7,0,3.6388999999999996
622,27,morning,2,69.0746,Urban,4,4,5.87027
1045,131,night,3,87.9797,Urban,6,1,4.294015
1203,213,morning,0,75.194,Urban,5,2,4.6113
1071,286,night,4,72.7872,Rural,1,5,4.717639999999999
1382,429,afternoon,3,73.547,Suburban,5,1,4.082650000000001
1363,239,morning,0,83.05,Suburban,1,2,4.006500000000001
1838,357,afternoon,0,76.6473,Urban,3,5,3.6156349999999984
49,79,night,0,90.1276,Urban,3,1,5.286620000000001
1574,84,morning,0,92.9811,Rural,0,2,3.608945000000001
1986,415,evening,4,83.6455,Urban,5,5,3.0017249999999995
1323,409,evening,2,76.4472,Suburban,0,1,4.03664
78,321,morning,2,76.7551,Rural,6,0,5.4422450000000016
789,408,evening,2,82.2655,Rural,0,4,4.281724999999999
1315,173,afternoon,0,71.3553,Urban,6,3,4.771235000000001
787,84,afternoon,1,83.8879,Urban,7,0,4.850605
440,480,afternoon,1,87.9393,Urban,6,5,4.203035000000001
291,189,morning,4,75.2874,Rural,0,0,5.566629999999999
1429,61,afternoon,2,86.8249,Urban,4,0,4.107755
345,142,evening,4,71.2948,Rural,6,0,5.806259999999998
1449,171,night,1,92.4243,Suburban,1,3,3.5877849999999993
151,243,evening,4,80.8133,Suburban,1,4,5.322335
1464,360,night,0,76.1769,Suburban,5,3,4.007154999999999
1723,207,afternoon,1,92.7108,Urban,0,2,3.227459999999999
607,59,evening,0,95.5349,Urban,3,4,4.498255
1018,259,morning,4,84.0876,Suburban,3,3,4.259619999999999
1426,34,evening,3,70.72,Suburban,2,3,4.970000000000001
1216,357,evening,0,79.8756,Suburban,0,3,4.076219999999999
1183,140,night,4,85.9164,Urban,1,0,4.241180000000001
1604,284,morning,1,81.6553,Rural,5,2,3.745235000000001
1489,181,evening,2,68.0921,Urban,1,1,4.744394999999999
1162,284,afternoon,0,81.1457,Suburban,3,4,4.212715000000001
735,373,afternoon,2,95.0627,Urban,2,0,3.765865
817,88,evening,3,86.2422,Rural,2,3,4.69489
1385,478,morning,4,95.5323,Urban,1,3,2.8823849999999993
218,495,night,0,73.6232,Suburban,5,1,5.11084
293,19,morning,1,80.5589,Suburban,7,3,5.641055000000001
631,72,afternoon,1,89.3845,Urban,0,2,4.755774999999999
90,165,afternoon,3,77.027,Urban,4,3,5.72865
540,93,morning,1,70.9763,Suburban,5,1,5.7251850000000015
585,30,afternoon,0,73.7667,Urban,5,1,5.666664999999998
691,204,night,3,68.2387,Rural,4,2,5.489065
1152,300,night,3,78.0945,Urban,3,4,4.343274999999999
822,102,afternoon,4,86.9275,Rural,0,4,4.627625
1453,237,afternoon,4,83.3585,Urban,7,0,3.905075
1209,370,afternoon,0,80.5564,Suburban,3,3,4.02318
1605,362,night,4,79.624,Suburban,2,0,3.6897999999999995
473,91,afternoon,1,81.0845,Urban,6,2,5.290774999999998
903,352,evening,1,81.9522,Urban,0,5,4.2953899999999985
195,29,afternoon,1,77.8414,Urban,7,4,5.8549299999999995
1238,261,evening,4,85.0724,Urban,2,1,3.9863799999999996
392,57,night,4,96.3554,Rural,5,0,4.676229999999999
12,366,evening,4,96.1431,Suburban,3,0,4.4488449999999995
178,488,afternoon,0,82.1259,Suburban,5,2,4.739705
227,50,morning,1,96.9231,Urban,3,2,4.826845
1926,372,afternoon,2,76.9455,Rural,3,1,3.4827250000000003
86,249,morning,4,70.8527,Urban,4,2,5.873365
1668,395,afternoon,2,76.966,Suburban,2,2,3.6937000000000006
1505,124,evening,3,70.1878,Rural,7,3,4.73761
1955,325,night,3,95.9485,Rural,5,3,2.597575
1166,422,morning,2,94.6455,Rural,5,4,3.257724999999999
1935,438,evening,3,72.4356,Suburban,4,4,3.5672199999999994
653,111,evening,1,73.4022,Urban,4,5,5.454890000000001
1545,118,night,1,82.0242,Urban,6,1,4.117789999999999
1933,397,afternoon,1,95.6182,Suburban,2,3,2.4920899999999993
1586,50,evening,0,81.6492,Urban,0,1,4.23154
716,317,morning,2,95.6899,Rural,3,3,3.8655050000000006
333,266,morning,1,70.0855,Rural,2,1,5.630725
760,59,morning,2,79.4574,Urban,5,0,5.1491299999999995
1646,404,morning,1,88.5814,Rural,5,3,3.116929999999999
1595,11,afternoon,0,70.2366,Urban,4,0,4.871169999999999
612,496,afternoon,1,96.3494,Suburban,6,4,3.5785300000000007
1244,165,evening,4,76.4005,Rural,4,2,4.605975000000001
8,36,afternoon,2,70.3708,Urban,3,2,6.401460000000002
1606,479,night,1,87.762,Rural,2,3,3.0478999999999994
1117,412,night,3,84.8252,Urban,1,0,3.8177399999999997
1016,101,night,1,86.6893,Suburban,4,5,4.447534999999999
156,435,afternoon,2,74.8595,Rural,4,0,5.231025000000001
178,313,night,1,70.9982,Urban,7,2,5.646089999999999
1063,3,afternoon,0,75.6078,Suburban,0,5,5.150609999999999
1766,367,evening,4,92.645,Rural,2,1,2.86775
1215,385,evening,3,90.6959,Suburban,0,2,3.4802050000000007
1882,492,afternoon,1,69.5489,Rural,3,2,3.656555
119,135,afternoon,4,85.2441,Suburban,5,2,5.348795
58,214,morning,0,72.3904,Urban,0,5,5.89448
798,84,night,1,68.6491,Suburban,0,4,5.601545
664,262,night,0,75.7988,Urban,3,5,5.0220600000000015
1901,136,morning,2,88.9438,Suburban,3,1,3.37981
1338,464,morning,2,83.7881,Urban,4,3,3.5445949999999993
1136,210,evening,0,79.1373,Rural,2,3,4.487135
701,138,morning,2,91.447,Suburban,6,4,4.4506499999999996
681,96,evening,1,96.2034,Suburban,2,3,4.316829999999999
1443,466,morning,2,79.292,Suburban,5,3,3.6603999999999997
1773,466,night,4,86.2986,Rural,3,4,2.9800700000000004
236,12,evening,4,80.5953,Rural,2,2,5.710235
1951,138,afternoon,2,95.9912,Urban,4,1,2.973439999999999
1121,387,afternoon,2,85.7185,Rural,7,0,3.8190749999999998
929,262,night,0,71.0243,Rural,4,1,4.995785000000001
1526,468,morning,4,85.239,Suburban,0,0,3.2760499999999997
254,204,morning,1,70.4639,Suburban,5,4,5.8148050000000016
192,208,morning,3,71.2174,Urban,0,5,5.83113
1442,321,afternoon,2,78.4861,Rural,3,5,3.9916949999999995
633,498,afternoon,0,86.5235,Rural,2,5,4.044825
1927,373,night,4,72.6126,Urban,5,1,3.69637
1915,112,afternoon,4,77.7557,Urban,1,0,3.973215
97,359,morning,3,88.3325,Urban,2,0,4.768375000000001
1301,467,afternoon,3,83.7979,Urban,6,2,3.5751049999999998
915,388,night,2,82.5242,Rural,4,0,4.182790000000002
552,260,night,4,68.5303,Suburban,1,1,5.501485000000001
59,258,morning,1,86.3739,Rural,6,1,5.106305
501,104,morning,3,80.1554,Urban,7,4,5.2832300000000005
1028,419,morning,0,81.3309,Urban,2,5,4.067455
1713,405,night,1,92.2446,Urban,2,1,2.8647699999999983
99,114,night,3,78.276,Rural,6,5,5.7592
427,280,night,1,84.0598,Urban,7,0,4.81001
1883,48,morning,0,91.0415,Suburban,7,0,3.4689250000000005
914,346,night,4,72.3448,Rural,0,5,4.7767599999999995
125,36,morning,3,92.3892,Rural,3,5,5.183540000000001
587,377,afternoon,0,77.0077,Urban,7,1,4.8086150000000005
908,136,night,4,83.8733,Suburban,3,2,4.626335
1491,348,morning,3,84.3888,Urban,2,2,3.59356
1833,34,evening,0,79.3192,Urban,1,4,4.13304
273,436,afternoon,4,78.4145,Suburban,7,1,4.9342749999999995
1650,388,afternoon,1,95.6262,Urban,1,3,2.7926899999999995
667,37,afternoon,2,90.3882,Urban,0,3,4.739590000000001
508,140,morning,1,68.4767,Urban,2,3,5.788165000000001
1115,445,night,2,86.9588,Suburban,4,5,3.6470599999999997
598,93,morning,0,68.0217,Suburban,5,0,5.814914999999999
678,123,evening,2,94.0059,Urban,5,0,4.375704999999999
1730,104,evening,4,93.0214,Rural,4,4,3.4109299999999996
1300,410,afternoon,1,88.3943,Suburban,7,2,3.460284999999999
498,378,morning,3,88.919,Rural,3,5,4.300050000000001
463,337,night,2,96.0814,Urban,4,0,4.058930000000001
1258,353,night,0,95.6532,Urban,1,3,3.2533400000000015
339,357,evening,2,90.5859,Rural,6,4,4.417704999999999
514,167,morning,3,74.3753,Rural,5,4,5.433235000000002
131,159,evening,4,80.3072,Rural,4,2,5.53564
1159,60,night,2,83.8302,Urban,0,5,4.52949
441,194,afternoon,4,92.1206,Rural,2,0,4.56497
1934,216,afternoon,0,96.8033,Rural,5,0,2.7938350000000005
1617,172,evening,0,71.4164,Urban,7,1,4.46818
728,242,afternoon,2,88.9432,Rural,5,4,4.34084
1131,117,night,1,93.6474,Suburban,4,5,3.952629999999999
306,244,afternoon,3,79.8963,Rural,2,2,5.211185000000001
923,181,afternoon,1,72.7016,Rural,5,5,5.0799199999999995
1525,277,morning,4,73.4273,Suburban,2,2,4.249635
445,60,morning,3,72.3852,Rural,7,1,5.81574
784,193,morning,0,78.4964,Suburban,4,4,4.90518
1558,8,night,2,75.9869,Urban,0,3,4.6266549999999995
1568,174,night,3,85.0838,Suburban,6,3,3.8298099999999993
1513,381,morning,0,77.3745,Rural,4,5,3.8562749999999997
1434,495,night,1,70.2829,Urban,7,5,4.061855
1309,42,afternoon,0,87.7258,Urban,6,3,4.22071
1499,131,afternoon,4,72.7259,Suburban,2,4,4.6027049999999985
1682,152,afternoon,3,74.1288,Suburban,2,5,4.307559999999999
398,465,night,1,85.7038,Urban,5,1,4.3868100000000005
2000,420,night,2,89.7787,Rural,7,1,2.6710649999999996
783,255,evening,1,75.9966,Suburban,2,4,4.907170000000001
1687,339,evening,0,69.3446,Urban,0,5,4.167770000000001
1970,439,afternoon,0,94.413,Urban,0,0,2.4313499999999992
1994,183,night,3,88.185,Urban,0,2,3.2307500000000005
1185,221,night,1,95.4674,Suburban,0,0,3.5996299999999994
376,5,night,1,89.4045,Suburban,4,3,5.143775000000001
183,438,morning,4,85.5859,Suburban,7,4,4.661705
1997,40,morning,0,88.8603,Urban,1,1,3.479985
957,204,afternoon,0,94.2187,Suburban,7,3,3.9240649999999997
1786,484,morning,3,91.9217,Suburban,5,5,2.649915
538,176,night,1,68.9692,Suburban,1,3,5.661539999999999
787,83,evening,4,93.4634,Urban,2,3,4.373829999999999
1841,479,night,3,78.2377,Suburban,5,3,3.2891150000000002
1895,275,night,4,73.0601,Rural,5,3,3.9019950000000003
1547,495,evening,4,82.7897,Suburban,1,4,3.3235149999999996
351,85,evening,3,96.6698,Suburban,6,5,4.645509999999999
329,423,morning,3,74.6938,Suburban,3,1,5.090309999999999
1501,388,morning,3,71.4523,Suburban,3,3,4.150385000000001
1190,259,morning,2,78.4247,Suburban,5,2,4.370765
44,26,evening,1,70.4929,Suburban,3,0,6.379354999999999
1201,321,evening,4,95.8042,Rural,4,5,3.36679
517,304,night,1,96.7392,Urban,1,2,4.03804
1770,223,afternoon,4,69.1675,Rural,6,1,4.3256250000000005
1194,411,morning,2,68.2164,Urban,7,4,4.573180000000001
1447,456,morning,3,77.3482,Rural,2,2,3.7735900000000004
1950,378,night,0,89.4131,Suburban,5,4,2.8233450000000007
60,18,night,1,93.8986,Urban,3,3,5.20907
1709,113,morning,0,75.0273,Urban,2,1,4.313635
743,204,afternoon,3,71.5084,Rural,3,0,5.273580000000001
1161,196,afternoon,2,94.6317,Suburban,7,2,3.715415000000001
1052,448,night,0,88.6372,Rural,5,1,3.6201399999999992
631,259,evening,0,84.596,Urban,4,5,4.621199999999999
856,216,evening,0,94.538,Suburban,7,0,3.9851
452,191,night,3,68.5395,Rural,6,2,5.739025
1658,221,morning,1,94.7937,Urban,3,0,3.1603149999999998
900,16,night,4,87.8844,Rural,3,4,4.67378
1247,454,afternoon,0,81.5777,Rural,0,2,3.766115
928,490,morning,1,87.7754,Rural,0,3,3.7032299999999987
1687,13,afternoon,3,70.1261,Rural,1,2,4.7806950000000015
848,1,afternoon,2,94.8739,Suburban,2,0,4.406304999999998
1861,60,afternoon,4,73.0619,Suburban,5,4,4.365905
1007,456,afternoon,4,71.9029,Rural,5,3,4.485854999999999
1186,152,afternoon,4,82.9785,Urban,5,0,4.361075
1664,225,afternoon,1,88.0738,Suburban,2,3,3.48231
1117,172,afternoon,3,80.7639,Suburban,6,3,4.500804999999999
1787,494,afternoon,0,89.3682,Suburban,5,5,2.756589999999999
1749,390,morning,0,87.6958,Urban,7,1,3.0862099999999986
623,52,afternoon,4,87.5285,Rural,3,1,4.896575000000001
1672,468,afternoon,3,75.9242,Suburban,3,3,3.595789999999999
321,228,night,0,78.7184,Urban,6,2,5.2870800000000004
1418,264,morning,0,82.8113,Rural,4,2,3.9134349999999998
1328,395,morning,0,91.7359,Suburban,5,2,3.295205
797,191,morning,1,75.6468,Rural,3,3,5.03866
1900,181,evening,0,76.6417,Rural,1,0,3.9059149999999994
816,76,afternoon,2,70.2099,Urban,4,5,5.521504999999999
472,120,afternoon,2,87.1324,Rural,4,4,4.93138
1795,256,morning,1,93.9268,Urban,3,0,2.9966599999999994
1165,379,morning,4,86.2983,Rural,6,2,3.7620850000000017
129,260,afternoon,0,73.5519,Rural,6,2,5.673405000000001
1442,265,afternoon,2,78.5824,Urban,4,1,4.098879999999999
1277,288,morning,3,81.7893,Urban,1,1,4.057534999999999
1469,335,morning,0,89.836,Rural,6,1,3.3692
1265,376,afternoon,0,83.3028,Suburban,0,0,3.8178599999999996
1850,283,morning,3,70.9945,Suburban,4,3,4.034275
1580,167,morning,0,81.2276,Suburban,1,5,4.0246200000000005
111,199,morning,0,77.2141,Urban,1,1,5.630294999999999
1040,128,evening,1,91.5867,Rural,6,0,4.124665000000001
162,326,afternoon,0,80.3753,Urban,0,2,5.167235
924,82,morning,1,87.4272,Rural,3,0,4.540640000000001
1194,38,afternoon,3,96.8463,Rural,5,3,3.8876850000000003
1948,237,night,3,74.0034,Rural,5,0,3.8778299999999994
1517,311,evening,4,91.9813,Rural,6,0,3.2619350000000003
1115,61,night,3,78.6335,Urban,1,5,4.831325
1184,107,afternoon,4,75.7131,Rural,4,5,4.816345
73,260,night,2,91.7712,Rural,4,0,4.81844
1015,425,night,4,89.4846,Suburban,1,2,3.6607699999999994
996,272,morning,3,93.5279,Urban,5,0,3.7836049999999988
911,367,afternoon,0,91.3702,Rural,2,5,3.7864900000000006
415,41,evening,0,77.4381,Suburban,2,4,5.631095
1493,56,morning,1,68.3695,Urban,2,5,4.976524999999999
321,326,night,2,87.4776,Urban,2,0,4.653120000000001
413,51,evening,2,79.0707,Rural,2,3,5.531464999999999
1897,253,night,1,84.8169,Suburban,7,2,3.3561549999999993
903,123,morning,1,88.1616,Rural,7,1,4.442919999999998
1700,10,afternoon,4,96.4354,Urban,7,4,3.4582300000000004
484,219,afternoon,2,92.5807,Rural,6,3,4.448964999999999
176,297,night,1,91.9954,Rural,7,5,4.63023
603,13,afternoon,1,73.3989,Rural,7,0,5.701055
298,247,afternoon,1,77.8377,Urban,3,3,5.316115
1170,15,evening,1,85.7585,Rural,3,2,4.512075
12,366,evening,4,89.8232,Urban,7,1,4.76484
515,120,afternoon,0,78.6204,Urban,4,3,5.313979999999999
755,151,morning,3,90.8199,Suburban,0,3,4.402004999999999
970,65,night,2,96.5932,Rural,1,0,4.070339999999998
1332,417,evening,1,88.4776,Urban,1,0,3.41012
1297,230,morning,4,83.5108,Urban,7,5,4.067459999999998
843,353,morning,4,71.2782,Urban,0,3,4.887090000000001
1240,188,night,1,68.3627,Suburban,1,0,4.965865
1347,75,evening,3,70.9682,Urban,7,3,4.95459
423,180,night,4,90.1671,Suburban,6,4,4.708645
1658,15,evening,1,71.786,Urban,5,3,4.7227000000000015
1311,29,night,3,87.9356,Urban,6,2,4.2342200000000005
200,423,morning,0,84.3708,Urban,5,0,4.735460000000001
1377,294,evening,2,90.0516,Rural,4,0,3.53242
1956,321,afternoon,2,75.7629,Suburban,0,4,3.613855
746,66,afternoon,0,68.6515,Suburban,1,3,5.689425
321,212,afternoon,3,68.074,Suburban,6,3,5.8513
554,472,night,3,81.8881,Suburban,7,3,4.407594999999999
1429,118,morning,3,88.7187,Rural,0,2,3.8990649999999993
1631,206,afternoon,1,87.1609,Rural,6,0,3.598955
531,297,morning,1,77.0824,Suburban,1,4,5.02088
223,200,night,0,92.8068,Rural,1,4,4.736659999999999
1562,175,night,3,68.0303,Rural,0,2,4.686485000000001
832,405,afternoon,2,89.86,Rural,4,1,3.8649999999999984
778,91,evening,0,86.8841,Rural,3,1,4.695794999999999
1880,311,night,0,90.0069,Rural,5,3,2.997654999999999
1281,216,evening,1,80.528,Urban,4,1,4.260599999999998
690,294,night,0,94.1371,Urban,4,3,4.015145000000001
813,282,afternoon,3,71.9436,Suburban,1,0,5.0258199999999995
1954,390,evening,3,68.7632,Rural,5,0,3.8278399999999992
1663,8,morning,3,84.9835,Urban,5,3,4.071825
654,189,evening,1,95.1233,Suburban,1,2,4.211835
742,311,night,3,74.9902,Rural,4,3,4.8864899999999984
328,117,afternoon,4,79.0993,Urban,4,1,5.483035000000001
1429,325,evening,0,85.5502,Suburban,3,1,3.643489999999999
502,11,morning,2,86.2765,Urban,7,4,5.162174999999999
751,291,night,0,87.7223,Rural,6,1,4.280885
404,456,afternoon,2,68.16,Rural,3,4,5.276
844,438,afternoon,1,75.5189,Suburban,2,5,4.504055000000001
901,344,night,0,87.4547,Rural,0,4,4.038264999999999
1072,6,night,2,83.1533,Rural,7,0,4.758335
1859,192,evening,2,87.9859,Urban,0,1,3.3577049999999993
864,380,morning,0,68.4819,Suburban,5,5,4.951905
1839,21,night,2,82.9807,Suburban,1,5,3.9699649999999993
1359,386,evening,2,88.2278,Urban,4,5,3.45761
166,83,morning,4,78.903,Urban,6,4,5.722849999999999
451,117,night,1,74.5743,Suburban,1,3,5.586285
574,242,afternoon,4,69.0795,Urban,1,0,5.488025
774,383,afternoon,4,72.2596,Suburban,5,1,4.847019999999999
946,76,evening,3,96.7142,Suburban,6,5,4.06629
1334,210,night,0,71.4171,Suburban,3,0,4.6751450000000006
220,356,morning,3,78.834,Urban,7,2,5.126299999999999
92,196,night,0,91.6468,Suburban,4,5,4.93366
870,331,night,4,76.5865,Suburban,5,5,4.638674999999999
785,160,afternoon,2,86.869,Rural,1,1,4.55155
1017,465,morning,2,74.9117,Rural,3,4,4.307415000000001
1476,170,night,2,90.1115,Urban,1,4,3.6784250000000007
1893,210,night,3,71.8618,Rural,6,3,4.093909999999999
552,486,morning,4,88.2567,Suburban,5,3,4.063165000000001
1905,487,evening,0,83.7912,Urban,3,0,2.9314400000000003
306,395,morning,2,95.9151,Suburban,6,0,4.108245
1269,165,night,4,72.6115,Suburban,0,2,4.7704249999999995
252,231,night,1,72.835,Rural,4,1,5.6442499999999995
125,135,morning,0,79.4433,Suburban,6,4,5.632835
1311,67,night,1,86.8245,Rural,6,4,4.213774999999999
1995,13,evening,4,77.045,Urban,3,5,4.1267499999999995
483,432,afternoon,3,90.5389,Urban,0,3,4.126054999999998
1646,470,morning,1,89.8095,Suburban,6,1,2.923524999999999
1021,357,afternoon,1,81.7371,Urban,4,4,4.178144999999999
1449,374,night,2,68.5176,Rural,7,5,4.37712
1276,371,evening,2,78.324,Rural,2,1,4.0658
342,320,afternoon,3,95.2101,Rural,5,4,4.257494999999999
962,397,afternoon,3,87.4972,Urban,6,1,3.869139999999999
14,359,morning,3,79.6365,Suburban,6,5,5.286175
525,2,afternoon,2,81.0733,Urban,5,2,5.417335
1780,432,afternoon,2,95.9235,Suburban,5,2,2.559825
704,26,evening,0,84.4367,Urban,3,4,5.022164999999999
1372,237,morning,2,88.0716,Urban,5,5,3.750419999999999
1318,127,afternoon,0,73.9651,Rural,1,3,4.729745
1399,119,evening,4,78.6658,Rural,6,0,4.429709999999999
422,49,morning,3,73.7065,Urban,4,5,5.794674999999998
1182,259,afternoon,3,69.2677,Suburban,7,5,4.836614999999998
1319,275,morning,0,96.6443,Rural,4,0,3.2987849999999996
451,140,afternoon,0,73.8503,Urban,4,3,5.576485
1612,286,afternoon,2,87.5737,Urban,1,4,3.437315
932,203,night,2,82.1583,Suburban,1,4,4.554084999999999
1116,422,morning,3,68.7254,Rural,4,0,4.6037300000000005
1390,89,night,1,78.8488,Rural,5,5,4.489559999999999
366,307,night,2,80.6879,Rural,4,3,4.985605
1395,254,evening,0,90.7004,Suburban,0,0,3.561980000000001
1584,288,morning,3,78.1041,Suburban,4,0,3.9347949999999994
1991,205,morning,4,88.1909,Rural,1,2,3.1894549999999997
133,454,night,4,78.3913,Suburban,2,2,5.039435000000001
1277,476,night,4,75.9487,Suburban,7,1,3.973564999999999
323,18,evening,2,68.2334,Rural,1,2,6.229329999999999
1678,297,night,0,84.288,Rural,2,5,3.5135999999999985
524,141,morning,1,86.9323,Suburban,4,3,4.847384999999999
281,114,morning,0,74.7434,Rural,5,1,5.75383
1852,325,afternoon,3,82.4028,Urban,7,1,3.377859999999999
547,479,evening,3,79.8099,Rural,1,5,4.504504999999999
1457,287,night,0,73.9127,Urban,6,2,4.273364999999999
1095,1,night,0,92.1647,Rural,6,5,4.294764999999999
1191,252,morning,4,94.5421,Rural,4,2,3.577894999999999
798,238,morning,2,77.7552,Rural,1,5,4.838239999999999
336,325,night,0,82.563,Urban,3,1,4.885849999999999
873,38,evening,2,83.8948,Rural,3,1,4.85626
266,119,morning,1,72.3969,Suburban,2,0,5.876155000000001
370,369,evening,0,94.4401,Urban,6,2,4.169995000000001
1209,423,afternoon,1,86.0045,Rural,5,5,3.644775
435,122,evening,3,91.3487,Urban,2,4,4.753565
1537,476,evening,3,70.0066,Urban,7,3,4.010670000000001
1089,96,afternoon,3,86.6796,Urban,1,1,4.38502
482,140,evening,1,95.7038,Rural,2,0,4.452810000000001
1257,294,afternoon,2,91.7222,Rural,7,5,3.5688900000000006
626,41,evening,1,72.6419,Urban,4,0,5.659904999999999
1917,30,afternoon,0,78.7013,Suburban,3,3,4.087935
1942,384,evening,3,82.4255,Suburban,7,2,3.1687250000000002
1315,327,evening,1,80.8547,Suburban,4,4,3.988265000000001
1478,438,morning,0,76.1585,Urban,2,4,3.8380749999999995
233,342,night,3,83.8011,Urban,2,4,4.892945
1701,273,morning,4,72.3996,Rural,1,4,4.133019999999998
208,22,afternoon,0,88.0544,Urban,7,4,5.345279999999999
528,165,evening,2,96.333,Suburban,3,0,4.325349999999999
1292,66,morning,4,84.4356,Suburban,3,2,4.354220000000001
127,480,evening,2,74.172,Urban,3,4,5.2044
211,112,morning,2,85.8568,Urban,7,1,5.272159999999999
796,81,evening,0,88.0555,Urban,4,4,4.639225
1277,488,afternoon,1,69.5599,Urban,1,1,4.269004999999999
1931,318,afternoon,3,95.6739,Suburban,4,0,2.6493049999999982
449,432,night,4,68.5628,Suburban,5,4,5.258859999999999
235,391,night,0,73.4899,Suburban,3,5,5.308505
154,397,afternoon,0,90.3381,Urban,5,0,4.535094999999999
958,178,morning,1,69.7762,Urban,2,5,5.197189999999999
