crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
4.97,3.36,7,0,77.4717,0,10,16,7.87
5.6,9.4,8,2,77.3818,1,5,20,5.41
7.87,8.68,20,0,77.1253,0,1,1,0.0
1.03,6.43,3,1,77.7989,2,1,13,6.72
1.31,4.45,13,1,77.4569,1,9,16,10.0
8.86,4.84,13,0,77.5207,2,3,15,6.23
6.94,2.04,6,1,77.8938,0,0,5,5.42
0.78,9.85,5,2,77.2823,0,8,2,6.23
5.79,0.51,14,2,77.3658,2,1,10,6.59
3.68,2.11,14,0,77.2335,2,0,2,6.27
0.34,5.36,19,2,77.5995,1,10,14,10.0
5.18,0.41,1,2,77.4848,1,4,8,3.79
0.42,6.02,19,2,77.6566,1,2,12,10.0
5.53,8.27,22,2,77.3359,0,4,11,2.31
8.99,7.6,16,0,77.0678,0,2,8,4.8
5.06,9.56,14,1,77.7761,0,8,4,6.88
9.16,7.32,7,0,77.6115,2,7,0,3.14
8.01,7.65,15,0,77.1174,2,3,12,4.45
3.6,7.12,2,2,77.6782,0,0,14,3.37
9.21,5.53,21,2,77.6437,0,10,15,3.48
7.41,4.2,23,0,77.0486,2,8,17,2.95
8.08,4.05,4,2,77.8503,0,7,16,5.4
3.64,6.99,13,0,77.2093,1,4,4,9.14
6.0,4.41,21,2,77.4266,0,6,0,5.19
8.66,0.42,19,1,77.7204,1,5,15,3.41
6.26,3.48,23,0,77.7627,0,7,12,4.0
2.55,7.42,11,1,77.036,0,1,17,6.64
9.16,8.66,3,2,77.92,1,7,11,1.28
1.4,5.07,13,1,77.9334,1,8,13,10.0
0.61,5.2,4,1,77.8381,0,0,10,7.76
0.48,8.4,19,2,77.4391,2,4,14,8.07
9.47,2.4,11,2,77.1525,1,0,13,4.62
1.07,9.76,9,2,77.2406,2,0,11,7.53
8.52,6.74,21,2,77.7807,1,7,5,5.08
3.59,9.71,5,2,77.0467,2,3,8,3.89
0.56,5.59,6,2,77.1886,1,0,14,10.0
9.39,6.88,11,1,77.9981,1,6,13,7.03
2.53,2.98,22,1,77.4274,2,3,11,3.18
0.7,9.38,16,2,77.9746,0,10,10,9.37
9.05,7.49,4,2,77.5181,2,7,6,1.91
8.55,8.23,3,1,77.3491,1,1,8,0.58
5.85,4.68,6,0,77.6685,1,2,12,7.88
3.57,6.93,13,0,77.1073,1,8,1,8.67
8.07,5.24,5,2,77.5672,1,7,0,5.46
7.84,0.25,14,2,77.7807,0,1,3,4.93
9.66,1.27,12,0,77.522,1,10,15,3.38
3.3,5.24,21,2,77.479,1,1,20,6.33
2.93,5.39,18,0,77.7482,0,8,12,7.71
1.09,4.0,7,2,77.564,0,3,0,10.0
2.92,9.72,11,2,77.4484,2,5,5,6.75
6.38,3.21,23,2,77.0749,2,10,18,5.83
5.53,4.1,3,2,77.306,0,10,9,5.38
3.18,9.3,23,2,77.7888,2,9,3,4.55
0.05,2.26,9,2,77.231,2,7,11,8.57
5.31,1.15,16,1,77.2036,0,6,6,5.68
6.31,4.66,13,0,77.4451,1,7,5,8.42
7.87,1.39,10,2,77.5411,2,7,20,4.71
6.48,8.8,12,0,77.1849,1,0,2,4.74
6.29,4.16,6,1,77.267,0,4,20,8.73
8.92,1.36,12,0,77.8144,0,5,0,2.57
6.03,5.67,13,1,77.2074,2,8,16,9.79
9.15,9.28,18,1,77.0029,1,9,14,4.09
6.25,6.13,16,0,77.5702,1,0,2,7.01
8.98,0.21,7,1,77.9889,1,2,4,3.18
5.98,3.96,16,2,77.3619,2,0,18,10.0
5.95,7.34,19,2,77.8537,1,6,8,5.97
4.0,5.08,19,2,77.2293,1,0,19,10.0
0.88,1.61,23,2,77.8336,0,0,3,4.91
7.66,7.78,14,2,77.874,1,8,17,6.48
3.01,1.07,13,1,77.6855,0,0,10,6.58
6.65,0.4,3,1,77.9447,2,10,12,1.29
7.31,3.76,18,1,77.6143,1,7,10,8.34
4.25,7.87,2,1,77.9864,0,4,19,3.58
3.34,4.63,19,0,77.8852,0,4,14,8.2
3.05,6.61,2,0,77.8214,0,2,14,4.68
1.12,8.99,19,0,77.5782,2,8,10,6.69
7.96,4.59,23,2,77.9293,0,3,3,5.46
2.46,8.55,1,0,77.4206,0,5,4,2.74
7.64,9.33,14,1,77.537,1,2,13,5.27
8.82,2.44,17,2,77.9484,2,0,9,6.04
9.19,3.01,13,1,77.3055,2,9,2,7.78
9.58,4.87,5,0,77.6035,2,1,14,1.63
5.92,7.89,5,2,77.7506,2,9,13,2.58
0.4,2.83,23,2,77.3454,2,7,16,6.03
1.81,1.42,7,0,77.4861,2,10,14,5.35
6.36,6.99,11,1,77.662,1,5,11,7.17
0.06,3.21,9,1,77.4477,1,1,1,10.0
0.2,6.43,21,1,77.9132,1,10,10,8.51
2.29,6.92,17,1,77.9555,1,2,6,10.0
1.23,5.51,16,2,77.4099,0,6,7,10.0
0.38,8.39,17,1,77.0146,2,7,15,9.83
7.58,6.66,10,1,77.1932,2,1,13,8.01
8.19,2.63,2,0,77.6644,2,6,2,0.06
1.06,0.42,4,1,77.7072,2,1,10,4.98
3.68,2.93,11,0,77.3867,2,10,13,5.93
7.44,8.12,10,1,77.2173,2,6,9,5.45
3.83,9.61,8,0,77.9503,2,1,1,6.23
5.91,8.5,11,1,77.9495,1,6,2,4.67
0.85,4.86,13,2,77.8832,2,10,10,10.0
7.07,2.05,10,2,77.4511,1,4,7,5.6
6.98,1.71,5,2,77.6531,0,9,0,2.45
6.68,0.55,17,0,77.9476,0,2,1,4.69
8.42,3.75,19,0,77.215,2,2,13,4.93
8.64,5.38,11,2,77.7024,2,7,16,6.98
2.63,7.67,11,1,77.2355,0,9,7,6.58
2.49,7.54,4,0,77.8782,2,5,12,2.56
6.98,1.27,18,0,77.9165,2,8,11,3.52
6.54,8.71,0,1,77.4574,2,2,17,2.76
5.97,5.97,7,1,77.7249,1,3,11,7.74
8.55,8.26,22,2,77.9454,1,10,18,2.64
0.22,7.35,2,0,77.2069,0,5,6,5.08
2.02,8.97,9,1,77.2624,2,7,4,7.11
7.82,8.16,23,2,77.2934,0,0,2,2.18
2.05,3.66,18,0,77.0207,2,2,17,9.32
0.5,4.31,23,0,77.8486,0,0,4,7.74
3.37,0.53,2,0,77.559,0,8,2,1.78
5.77,6.03,20,1,77.9147,1,9,17,4.47
9.53,2.46,14,0,77.1242,2,10,7,2.5
6.48,4.25,16,2,77.3675,1,5,12,10.0
1.99,6.34,6,0,77.2076,0,5,0,9.68
3.32,5.91,0,1,77.6519,0,9,2,5.9
1.05,4.36,14,0,77.2007,0,10,11,10.0
3.59,0.96,4,2,77.1288,2,9,6,3.83
6.48,4.35,2,1,77.0491,2,7,18,5.14
7.71,6.2,3,0,77.0432,2,1,11,2.19
0.41,0.75,13,2,77.8625,1,4,18,9.2
8.18,6.33,0,0,77.3772,0,4,20,3.44
8.55,2.45,9,2,77.6709,2,2,0,3.55
7.76,5.2,7,1,77.1773,0,7,0,7.48
3.36,5.75,15,0,77.7938,1,8,18,9.87
2.9,9.63,13,2,77.5142,0,5,2,8.86
0.48,4.75,22,0,77.4727,2,7,6,7.68
4.79,5.26,21,1,77.4736,1,4,7,5.63
7.17,5.05,6,0,77.7258,1,8,19,6.12
3.28,2.75,15,2,77.2463,2,8,6,7.17
1.36,3.61,8,0,77.0836,1,5,19,8.74
1.69,6.38,10,1,77.0378,0,10,19,9.56
5.92,0.39,22,0,77.5577,2,4,14,1.21
2.1,7.77,14,1,77.1707,0,0,10,9.19
7.61,7.43,6,1,77.7082,0,2,12,4.13
7.15,8.37,7,1,77.9715,2,8,8,4.68
7.11,1.88,22,0,77.1389,0,5,17,1.38
1.87,5.74,22,0,77.7364,1,7,16,6.71
0.56,9.9,8,0,77.5937,2,8,6,6.36
8.22,9.3,2,1,77.3066,2,4,11,0.53
0.41,7.46,4,1,77.1006,2,2,18,6.09
7.29,7.23,16,0,77.8204,2,0,3,4.57
6.9,4.15,15,1,77.307,2,1,3,8.6
7.02,4.57,3,1,77.0864,2,0,8,4.68
6.5,6.24,22,0,77.5299,0,10,4,3.93
7.5,5.1,13,0,77.5978,0,1,4,6.5
9.54,8.72,10,0,77.2875,2,1,4,2.36
2.43,4.74,3,2,77.1728,0,8,12,7.1
7.08,6.5,2,1,77.9561,1,2,19,5.43
3.69,4.98,2,2,77.3868,1,7,17,5.67
6.69,1.11,17,1,77.1905,2,8,20,5.35
8.45,8.34,20,2,77.8163,1,3,15,1.43
1.68,5.93,8,2,77.7986,2,0,15,10.0
5.1,5.88,17,2,77.6922,1,5,14,8.95
7.77,6.56,11,0,77.3006,1,3,13,5.92
5.59,8.64,7,0,77.8793,0,0,8,5.44
5.4,3.95,11,2,77.1953,0,3,0,9.79
1.11,9.78,19,2,77.9,2,10,10,8.64
0.7,9.85,2,1,77.9479,1,1,9,6.14
7.06,5.34,10,1,77.493,0,6,19,6.81
0.07,1.74,6,1,77.7097,1,4,9,7.43
7.58,6.86,8,0,77.7768,0,4,8,7.07
5.03,2.45,10,2,77.0144,2,0,2,5.6
9.2,4.53,22,1,77.0793,1,2,5,2.62
3.12,8.08,12,0,77.1827,2,10,11,7.3
2.55,7.74,17,2,77.8888,2,1,2,8.02
1.14,5.54,8,2,77.787,0,8,1,10.0
1.32,5.37,14,2,77.0843,0,10,10,10.0
0.07,2.71,11,2,78.0,1,6,13,7.92
3.62,0.3,23,1,77.5889,1,5,5,2.24
0.12,1.77,19,1,77.0418,1,1,20,8.47
3.85,6.53,3,0,77.0499,2,0,0,4.36
5.12,7.91,13,2,77.5767,2,0,3,6.48
6.32,3.27,12,0,77.7835,2,2,3,7.23
0.3,3.94,22,1,77.0086,2,3,16,8.43
4.84,6.68,15,2,77.7117,1,5,11,9.93
5.58,7.43,12,2,77.1255,2,5,16,8.17
5.24,1.55,18,1,77.4465,0,3,20,4.72
5.42,7.44,17,1,77.9999,2,7,3,7.17
2.35,3.35,0,1,77.1829,1,9,4,7.73
0.75,3.13,20,1,77.0639,1,3,2,8.57
9.36,1.4,7,2,77.1052,0,0,9,4.22
2.98,2.33,4,2,77.7512,0,3,11,4.3
8.94,2.09,22,2,77.5972,2,5,2,0.99
5.42,4.56,9,2,77.7282,0,3,6,9.24
7.52,4.9,15,0,77.5287,1,8,1,8.23
6.46,1.0,3,2,77.2545,1,10,9,2.86
0.29,4.69,22,1,77.2465,2,5,13,8.46
5.01,7.6,11,1,77.3022,1,8,5,5.85
7.47,8.57,8,2,77.1995,1,10,9,5.2
8.89,9.23,12,1,77.6692,0,10,18,4.9
5.57,7.41,13,1,77.3473,2,5,9,6.42
4.04,7.05,18,2,77.1968,2,2,6,6.84
1.78,2.26,23,2,77.2879,0,8,10,4.0
4.53,8.3,6,2,77.3616,1,7,5,7.69
7.84,9.82,22,1,77.7427,0,7,16,2.41
3.9,7.82,21,1,77.7003,2,1,12,3.43
8.98,7.4,23,1,77.3339,0,7,18,1.29
4.23,3.88,3,2,77.7231,0,0,7,6.68
5.86,5.89,4,0,77.0475,1,5,3,4.67
0.24,0.2,23,0,77.1293,0,10,2,4.6
9.74,6.15,6,2,77.4725,1,0,5,7.49
3.82,4.45,14,1,77.0664,1,0,16,9.39
4.36,9.85,4,2,77.6504,1,10,19,4.13
3.17,2.93,21,1,77.7979,2,9,10,4.29
9.12,2.64,1,2,77.1681,0,10,17,1.81
5.41,9.19,13,0,77.8756,1,0,18,6.69
9.2,6.23,2,2,77.7379,1,4,12,4.67
3.24,2.85,5,0,77.1421,2,3,8,1.66
3.88,9.89,5,2,77.246,1,4,6,4.31
8.02,8.82,15,0,77.544,0,2,7,3.95
0.01,8.75,19,0,77.5296,0,0,1,7.09
0.38,2.28,2,0,77.4918,1,5,8,3.45
3.64,4.45,14,1,77.3656,0,4,18,10.0
0.83,0.65,20,1,77.2758,2,6,5,4.8
8.45,7.56,12,1,77.9053,1,10,18,5.47
2.01,9.47,6,2,77.6985,0,0,11,7.03
5.19,7.65,15,0,77.0471,1,7,7,4.98
3.54,2.04,19,2,77.3388,2,1,4,6.31
1.31,9.49,22,1,77.3948,1,5,7,4.03
7.94,7.87,9,0,77.2311,0,9,12,4.49
3.64,4.57,10,1,77.5374,0,10,13,8.69
3.44,7.7,9,2,77.3694,1,2,13,6.52
0.54,2.36,2,1,77.8858,1,0,0,5.44
6.91,4.76,11,2,77.1843,1,2,19,8.7
5.52,8.13,13,2,77.6069,1,9,13,7.21
7.16,8.29,4,0,77.8806,1,10,9,0.44
3.11,9.07,21,2,77.9032,0,2,5,4.29
3.71,1.36,1,1,77.3372,1,2,13,2.16
4.64,6.14,21,0,77.7016,1,0,1,5.01
1.64,9.46,22,0,77.4807,0,10,0,4.45
7.27,6.58,18,0,77.9869,0,5,10,5.6
8.49,5.07,9,2,77.7555,2,1,19,7.33
8.68,3.83,14,1,77.8324,1,5,1,7.24
2.31,4.32,1,0,77.6344,1,6,7,6.47
2.13,4.59,11,0,77.4768,1,8,15,9.63
8.68,9.62,6,1,77.1435,1,0,3,3.75
1.82,6.17,1,0,77.0723,0,6,8,6.4
3.8,6.41,23,1,77.4088,1,6,4,5.62
4.0,4.59,18,0,77.7653,0,4,5,8.29
2.08,4.86,0,1,77.3726,1,9,1,6.4
3.15,1.0,5,0,77.6299,2,4,4,2.44
7.32,4.04,13,2,77.4452,1,2,18,8.24
6.16,8.59,6,1,77.3694,0,1,15,5.61
6.35,9.76,12,1,77.7329,2,4,7,5.86
1.4,3.03,17,1,77.2029,2,9,15,10.0
6.77,4.43,14,2,77.8886,1,10,11,10.0
4.54,1.98,7,1,77.7275,1,2,13,5.92
5.68,5.3,7,0,77.4177,0,5,7,7.62
4.74,6.37,15,1,77.14,2,7,10,8.75
9.85,6.5,23,2,77.3158,0,6,2,4.45
6.56,1.52,0,2,77.3196,1,3,6,2.03
8.62,8.33,18,0,77.8612,1,5,10,3.31
3.95,7.38,19,2,77.2637,0,5,0,7.23
7.71,2.4,14,1,77.4361,0,4,5,5.53
3.61,3.29,10,1,77.6211,2,2,8,9.45
2.48,5.8,23,1,77.3,2,5,15,7.01
3.86,1.36,13,1,77.2865,0,4,1,6.59
7.31,1.38,21,2,77.7776,1,10,3,1.63
3.11,3.3,11,0,77.9943,0,2,4,8.91
9.84,5.92,14,0,77.1635,1,4,4,5.45
0.39,8.66,2,2,77.7068,0,8,0,5.23
9.85,7.34,21,2,77.3891,0,9,0,0.91
8.35,4.58,4,1,77.8817,0,2,12,4.46
1.5,3.53,18,1,77.1099,2,8,11,10.0
2.39,0.44,22,0,77.1474,0,1,16,2.63
5.69,5.47,10,1,77.6891,1,6,15,7.59
7.99,6.7,20,2,77.7474,1,5,7,4.15
5.31,3.9,13,1,77.748,0,4,20,9.71
3.74,5.38,4,1,77.3646,0,3,12,7.09
9.23,2.75,8,2,77.0265,0,0,7,4.02
6.23,0.46,2,0,77.4474,1,3,14,0.94
1.1,9.1,12,0,77.9242,2,2,4,8.36
9.69,5.72,10,2,77.7916,1,8,16,7.09
2.47,8.21,2,2,77.4698,0,5,10,5.76
8.35,2.0,22,1,77.6129,0,1,9,0.18
3.17,8.27,3,0,77.899,2,3,17,2.1
6.81,8.64,19,2,77.0829,0,5,4,4.98
5.43,4.45,17,1,77.7864,0,10,6,8.37
8.58,4.0,10,0,77.9393,2,9,18,4.73
9.01,3.74,18,1,77.1478,0,1,8,5.93
2.84,9.34,7,0,77.0252,2,4,18,6.55
9.85,9.99,8,1,77.1775,1,10,0,3.87
8.46,7.48,0,1,77.8148,2,3,7,1.33
2.72,4.72,7,2,77.9272,0,4,17,9.53
1.25,0.04,15,2,77.9344,1,2,5,9.09
7.76,0.64,16,0,77.9538,2,10,10,4.22
3.25,9.02,22,0,77.0213,2,3,14,2.03
6.22,5.49,20,1,77.313,1,3,14,4.72
7.04,6.64,13,1,77.2109,0,3,1,8.66
5.4,0.88,20,1,77.408,1,8,15,1.66
3.28,4.59,2,2,77.5719,1,4,4,7.22
3.64,9.18,22,1,77.3187,0,0,7,3.88
6.65,1.19,7,0,77.1337,1,2,19,4.21
7.54,5.33,13,0,77.8323,1,2,12,7.6
3.61,3.63,8,2,77.0962,2,10,11,9.81
9.79,0.34,12,2,77.8301,2,4,15,5.46
3.13,7.01,15,2,77.1191,2,7,14,8.24
6.64,1.61,11,0,77.2281,1,2,10,3.7
2.13,4.62,11,0,77.932,2,7,7,9.44
8.25,7.64,4,2,77.5466,0,8,2,1.94
1.72,4.59,3,0,77.493,2,2,5,5.2
6.52,9.73,17,0,77.3162,2,8,9,4.38
8.1,4.21,2,2,77.4596,1,10,18,4.03
6.73,4.49,2,0,77.939,1,7,9,4.25
8.87,3.17,16,1,77.7847,1,4,2,8.35
2.53,5.66,22,2,77.6558,0,3,7,6.54
7.36,2.29,4,2,77.9534,0,10,14,1.38
9.96,4.55,23,1,77.1357,1,10,20,3.99
4.81,6.42,22,0,77.9613,0,2,19,4.11
3.0,0.23,18,2,77.3251,2,8,14,7.66
4.94,9.99,22,2,77.0656,1,7,11,3.69
1.14,2.01,17,0,77.5737,1,0,12,7.69
8.84,8.22,15,0,77.4507,1,10,20,4.86
5.3,0.08,14,2,77.2924,2,9,11,7.35
0.81,8.68,15,0,77.6427,2,4,4,7.19
6.69,8.81,11,0,77.9175,1,2,0,4.62
2.94,4.91,4,1,77.3439,2,0,9,6.9
9.64,7.44,18,0,77.8053,0,4,6,2.34
0.44,8.39,18,1,77.6799,0,3,9,8.02
0.73,4.54,12,0,77.1148,1,7,5,10.0
9.25,8.86,4,1,77.0155,1,10,16,0.86
0.15,2.01,5,2,77.7532,0,5,5,4.85
3.14,1.56,19,0,77.8739,2,5,11,5.67
8.27,6.7,17,2,77.5939,1,7,8,8.33
0.07,3.34,19,0,77.1194,1,10,17,9.71
9.85,1.15,20,0,77.4478,1,4,18,0.0
7.12,8.45,23,1,77.1516,1,4,19,1.02
8.44,1.13,5,1,77.3361,1,7,5,0.0
3.9,5.02,8,0,77.9418,2,0,16,8.33
0.86,1.81,12,2,77.4155,2,7,17,8.65
6.94,6.94,12,1,77.0986,0,7,20,9.45
5.36,2.65,10,1,77.5658,0,7,14,4.61
0.14,9.58,0,0,77.0198,2,3,12,4.2
1.99,0.53,8,2,77.0528,2,0,6,6.9
3.39,0.68,6,0,77.7662,0,6,14,5.8
4.58,6.98,22,0,77.1123,0,6,7,4.55
2.13,7.97,14,2,77.0378,2,0,0,8.24
7.43,8.9,12,1,77.0429,1,6,19,5.21
8.35,7.28,1,0,77.0364,2,9,13,1.05
3.02,8.53,9,2,77.627,2,3,7,7.62
4.41,1.76,15,0,77.9001,0,9,12,4.82
0.74,7.63,19,2,77.5949,1,0,9,9.62
9.0,9.86,10,2,77.5327,1,1,4,3.67
9.37,9.02,0,0,77.5846,0,4,14,0.7
6.82,1.22,17,0,77.2397,2,5,14,3.89
0.13,9.45,22,0,77.0195,0,7,1,4.07
5.94,7.06,1,2,77.7203,2,5,13,2.3
7.0,5.76,2,0,77.4903,1,8,0,3.58
8.45,3.68,5,0,77.5843,2,10,2,2.17
7.03,5.29,11,2,77.675,0,5,16,7.62
1.3,0.93,8,0,77.5726,1,2,6,6.82
8.22,1.06,10,0,77.0637,0,1,15,1.91
9.72,1.92,22,0,77.4687,0,3,12,0.0
7.15,1.69,21,2,77.4531,1,5,15,1.5
6.42,9.01,22,1,77.6743,0,1,20,1.95
3.81,7.13,13,1,77.675,0,5,2,7.9
8.05,9.09,1,2,77.0207,2,1,12,2.85
9.41,9.72,18,2,77.7993,0,2,8,4.73
4.09,1.17,9,1,77.7867,1,10,9,6.51
9.28,2.8,20,1,77.8529,2,6,16,0.98
3.12,8.98,9,0,77.7437,2,7,13,6.09
1.54,7.43,2,2,77.9867,0,5,10,5.97
9.49,2.23,23,2,77.7464,2,10,5,0.96
3.67,9.75,17,0,77.5279,1,3,5,7.47
4.18,2.86,0,1,77.6873,1,4,20,3.04
3.64,4.38,2,1,77.881,1,1,8,6.74
6.03,8.91,13,1,77.1969,2,7,17,6.84
1.25,8.65,20,0,77.7018,0,9,7,3.16
0.0,0.44,10,1,77.1087,1,2,19,7.18
2.32,4.53,7,1,77.7243,1,4,8,9.53
3.71,1.71,9,2,77.2581,0,1,15,6.73
5.07,7.16,13,0,77.1806,1,6,10,5.36
5.49,6.37,8,0,77.8469,1,3,8,8.11
5.34,5.56,15,1,77.0259,1,2,3,9.42
4.18,8.23,4,0,77.418,2,3,17,3.07
3.66,1.15,11,2,77.7005,1,5,20,6.35
3.01,0.4,3,1,77.3737,1,9,4,2.7
4.91,8.81,20,2,77.8265,0,8,14,3.2
5.94,1.09,10,0,77.1361,1,10,6,4.16
0.93,0.79,10,1,77.5156,1,10,9,6.61
1.68,5.17,18,0,77.2963,0,3,11,9.76
2.51,2.48,5,2,77.9268,2,7,11,3.97
2.66,4.23,19,0,77.7124,2,1,8,7.79
2.31,3.95,13,1,77.2277,0,9,11,10.0
6.94,4.43,19,1,77.8992,2,1,1,8.28
3.62,7.57,21,1,77.7813,1,8,15,3.52
2.29,5.74,20,1,77.5021,1,2,19,6.38
1.85,1.7,12,1,77.3961,1,1,19,8.34
7.24,0.64,15,1,77.6946,1,2,17,4.72
7.29,7.49,0,0,77.2109,1,10,17,1.4
8.77,4.83,1,0,77.0169,0,3,20,1.73
2.13,7.34,15,0,77.1879,1,4,16,7.42
8.54,8.39,10,2,77.1292,0,1,14,4.07
3.72,1.7,21,1,77.8388,2,8,15,3.39
1.41,4.64,1,2,77.5783,2,10,6,7.91
6.47,3.91,17,2,77.7847,1,4,7,8.87
2.65,1.41,13,1,77.0205,1,3,1,7.96
6.64,8.29,23,2,77.5112,1,4,10,2.04
2.1,6.64,0,0,77.1608,2,2,20,5.14
8.55,5.29,4,1,77.954,2,7,0,4.39
4.27,7.0,22,0,77.5642,1,9,5,5.32
1.65,6.35,10,2,77.8363,0,1,12,10.0
8.7,4.96,9,1,77.3069,1,1,8,6.17
3.99,1.88,4,0,77.7005,1,3,17,2.82
0.49,9.33,3,0,77.0991,1,8,7,3.97
2.4,9.14,8,1,77.049,0,1,18,6.3
5.99,3.22,23,0,77.2502,0,1,2,3.88
0.85,8.07,12,2,77.4802,1,4,13,8.8
7.15,5.16,4,2,77.7622,1,3,8,5.58
3.63,0.78,9,1,77.2473,0,5,3,6.38
7.39,8.46,10,1,77.0814,1,1,20,3.94
3.12,1.71,4,1,77.1582,1,6,9,2.89
2.31,5.32,0,0,77.9896,1,5,2,6.17
9.23,9.25,15,2,77.5749,0,4,9,5.08
4.1,4.13,19,2,77.7895,1,8,13,10.0
3.88,1.78,1,0,77.2586,2,8,18,1.96
9.15,0.74,11,0,77.0868,1,5,14,2.2
6.93,4.51,12,1,77.4192,1,8,10,8.83
9.51,8.31,11,0,77.9333,2,7,19,2.79
9.91,8.18,15,1,77.4199,0,4,8,4.51
2.07,8.94,14,1,77.2202,2,1,2,8.32
3.8,3.06,2,1,77.3571,2,10,3,6.35
0.81,5.79,18,1,77.7303,2,7,4,10.0
7.62,5.18,3,1,77.6543,0,8,4,4.74
2.23,4.18,4,2,77.4688,2,10,7,7.01
0.34,9.03,11,1,77.935,1,2,12,9.05
7.84,8.94,19,2,77.1853,2,10,8,5.09
3.67,2.72,15,2,77.954,2,2,18,8.59
6.49,7.37,15,0,77.8333,0,9,7,4.55
2.37,2.28,22,2,77.5498,1,4,18,5.12
8.67,0.37,17,2,77.1814,1,6,19,5.24
9.71,5.12,21,0,77.4396,1,1,8,3.12
0.69,5.27,19,2,77.6244,1,5,14,10.0
1.33,9.34,8,1,77.6163,2,8,2,7.01
0.04,7.69,20,0,77.4369,2,5,16,4.73
9.31,2.61,10,0,77.5389,0,7,1,2.46
6.11,3.39,11,2,77.8496,1,1,9,8.88
5.23,3.18,23,1,77.3852,1,6,3,4.49
7.01,7.31,2,1,77.0619,0,8,5,1.64
9.08,1.17,5,2,77.6944,0,7,1,0.44
3.37,2.53,3,2,77.8173,2,3,4,3.03
4.53,2.94,21,1,77.9482,1,7,18,3.1
1.6,3.3,0,1,77.217,0,2,8,6.91
4.0,8.25,15,0,77.0875,0,6,19,6.89
8.07,3.48,11,2,77.2028,0,0,13,7.68
0.1,9.64,16,0,77.5454,0,8,12,8.86
8.2,7.01,5,1,77.5804,2,8,17,0.69
5.51,6.86,7,1,77.6117,0,7,6,8.13
1.88,9.1,3,2,77.3466,1,5,3,5.46
3.58,2.87,10,1,77.0507,0,3,15,6.44
2.82,6.55,16,1,77.4537,1,7,10,10.0
0.13,3.81,9,0,77.8911,1,0,3,9.87
5.33,1.72,11,1,77.937,2,2,6,5.25
4.29,3.73,1,1,77.5555,2,7,11,5.28
1.54,0.96,14,0,77.8674,0,3,13,6.39
3.53,3.28,0,2,77.961,2,8,8,6.31
1.93,3.49,7,2,77.3703,1,1,19,10.0
6.99,1.58,22,2,77.2662,0,8,20,1.2
9.99,1.13,3,0,77.3687,1,4,14,0.0
9.56,4.94,11,2,77.3389,1,8,12,6.82
0.21,0.29,5,0,77.8422,2,1,16,4.51
9.46,1.14,1,1,77.0258,2,8,16,0.0
6.16,4.35,8,2,77.2693,1,0,5,8.47
2.54,2.02,20,2,77.3124,0,10,19,5.13
8.41,0.25,21,1,77.3947,1,9,11,1.74
4.18,6.77,4,1,77.7178,1,10,1,6.19
1.5,6.74,3,1,77.8464,2,10,9,8.13
1.35,5.53,14,0,77.6958,0,8,11,10.0
8.41,7.68,22,0,77.1977,0,7,5,1.2
0.98,8.83,12,1,77.8188,1,0,3,8.34
9.78,2.62,23,2,77.8999,1,6,7,1.07
0.76,5.06,6,1,77.4274,0,0,12,10.0
4.92,4.94,0,2,77.4444,1,8,9,6.98
8.96,7.53,17,2,77.3262,1,7,9,4.68
1.18,5.11,1,0,77.6304,1,10,4,7.4
4.71,0.88,23,1,77.7535,2,10,11,1.69
0.56,2.46,8,0,77.6634,1,2,10,7.71
3.69,6.43,20,2,77.2665,0,6,8,6.02
6.39,4.51,5,0,77.9111,2,7,18,4.52
7.8,3.8,11,2,77.0859,0,7,19,8.58
3.09,6.68,20,2,77.5868,1,10,16,6.46
8.31,8.72,21,1,77.017,0,5,16,0.9
1.23,5.39,19,0,77.3259,0,7,15,9.18
3.48,4.19,9,1,77.2628,1,9,17,9.48
6.52,5.21,17,0,77.4334,0,4,1,6.84
8.58,7.68,2,1,77.3618,2,1,0,1.41
6.32,6.32,18,0,77.8901,1,4,1,6.28
4.28,7.31,8,2,77.9941,0,9,13,7.39
7.64,8.53,1,1,77.786,2,6,19,1.5
1.28,4.19,21,2,77.088,2,0,16,7.06
8.3,9.53,10,2,77.1266,1,5,3,4.37
8.74,4.5,18,1,77.5988,0,7,9,6.92
8.02,1.8,17,0,77.4081,1,9,4,3.04
7.41,3.64,11,1,77.0017,2,3,6,7.18
1.2,4.26,16,2,77.9108,0,0,3,10.0
1.25,9.21,2,2,77.9125,0,9,5,4.78
8.41,3.07,23,0,77.4072,2,8,14,2.7
1.41,8.16,10,0,77.1064,0,3,2,7.79
6.93,0.94,22,1,77.3731,0,7,10,0.81
3.46,4.04,22,0,77.8586,2,7,3,5.77
1.66,4.64,0,1,77.339,0,0,13,7.69
5.98,1.69,9,2,77.9425,1,4,11,5.18
4.45,3.61,21,0,77.6037,1,7,2,4.96
2.27,6.26,3,2,77.3282,0,6,2,6.93
6.44,3.24,20,2,77.3446,2,9,19,5.6
0.31,4.21,3,0,77.1896,2,10,1,7.76
8.6,5.73,0,1,77.4578,2,0,2,4.55
2.54,0.87,2,0,77.5874,0,3,7,3.43
1.53,0.83,11,0,77.048,2,3,11,6.03
9.78,1.74,10,0,77.2073,2,7,12,3.1
5.56,0.96,2,0,77.7396,1,10,10,0.9
0.46,3.02,7,2,77.3682,2,7,14,10.0
